,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,2519720,"['Single-player', 'Downloadable Content', 'Steam Cloud']",dlc,Panic Ensues Software,Panic Ensues Software,Crash Dive 2 - Aleutian Islands Expansion Pack,0 .. 20 k,589,"17 Aug, 2023"
1,861390,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,"Nikita ""Ghost_RUS""",Ghost_RUS Games,Adventures Of Pipi 2 Save Hype - Soundtrack,0 .. 20 k,99,"24 May, 2018"
2,925410,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Jeff McMillen,Jeff McMillen,Negative World - Original Soundtrack,0 .. 20 k,159,"21 Aug, 2018"
3,480600,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Lienzo,,Hunter's Legacy Official Soundtrack,0 .. 20 k,99,"19 Jul, 2016"
4,1783550,[],music,ILIKESCIFI Games,ILIKESCIFI Games,UEBERNATURAL Soundtrack,0 .. 20 k,79,"2 Nov, 2021"
5,561350,"['Single-player', 'Downloadable Content', 'Steam Trading Cards']",dlc,Sasha Darko,812 Productions,SLG Remix - Definitive Soundtrack,0 .. 20 k,499,"6 Dec, 2016"
6,357440,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats']",dlc,Lamplight Studios,Channel 4,A Pixel Story Original Soundtrack,0 .. 20 k,450,"30 Mar, 2015"
7,639550,"['Single-player', 'Downloadable Content', 'VR Only']",dlc,RealityRig,,The Path of Greatest Resistance - Body Tracking with Vive Trackers,0 .. 20 k,,"22 May, 2017"
8,2082910,"['Single-player', 'Partial Controller Support']",music,咲熠,咲熠,东方心之解束-OST原声音乐集,0 .. 20 k,79,"19 Jul, 2022"
9,1684200,[],music,Sonzai Games,X PLUS Company Limited,Super Sami Roll Soundtrack,0 .. 20 k,399,"21 Jul, 2021"
10,947800,['Single-player'],music,SHIBAPOWER,SHIBAPOWER,TAYAL - OST,0 .. 20 k,239,"9 Oct, 2018"
