,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1440920,[],music,Mango Protocol,Mango Protocol,Colossus Down - Original Soundtrack,0 .. 20 k,599,"16 Dec, 2020"
1,1442640,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",dlc,Mango Protocol,Mango Protocol,Colossus Down - Digital Art Book,0 .. 20 k,299,"16 Dec, 2020"
2,2227200,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Captions available', 'Partial Controller Support']",dlc,Pichon Games,Pichon Games,The Bunny Graveyard - All Chapters,0 .. 20 k,,Coming soon
3,2498390,[],music,漫森游戏工作室,East2West Games,过阴 Soundtrack,0 .. 20 k,399,"12 Jul, 2023"
4,984130,"['Single-player', 'Downloadable Content']",dlc,Pixel Reign,KPL,Robbie Swifthand and the Orb of Mysteries - OST,0 .. 20 k,399,"21 Nov, 2018"
5,1566730,[],music,Devespresso Games,Headup Publishing,Scarlet Hood and the Wicked Wood - Original Soundtracks,0 .. 20 k,199,"8 Apr, 2021"
6,1566750,"['Single-player', 'Downloadable Content']",dlc,Devespresso Games,Headup Publishing,Scarlet Hood and the Wicked Wood - Artbook,0 .. 20 k,199,"8 Apr, 2021"
7,754700,"['Single-player', 'Downloadable Content']",dlc,Jajaben Games,Indietopia Games ,Nadia Was Here - Soundtrack,0 .. 20 k,,"8 Dec, 2017"
8,1200620,"['Single-player', 'Downloadable Content']",dlc,WnMStudio,WnMStudio,月牙楼风云 - 崛起,0 .. 20 k,399,"12 Dec, 2019"
9,1200621,"['Single-player', 'Downloadable Content']",dlc,WnMStudio,,月牙楼风云 - 征服,0 .. 20 k,819,"12 Dec, 2019"
10,1200622,"['Single-player', 'Downloadable Content']",dlc,WnMStudio,,月牙楼风云 - 天选之子,0 .. 20 k,2499,"12 Dec, 2019"
11,1200623,"['Single-player', 'Downloadable Content']",dlc,WnMStudio,,月牙楼风云 - 万物均衡,0 .. 20 k,4999,"12 Dec, 2019"
12,2585980,[],music,Beamdog,Aspyr,MythForce - Official Soundtrack,0 .. 20 k,492,"12 Sep, 2023"
13,2586060,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Partial Controller Support']",dlc,Beamdog,,MythForce Art Book,0 .. 20 k,492,"12 Sep, 2023"
14,1732080,[],music,Uppercut Games Pty Ltd,,Submerged: Hidden Depths Soundtrack,0 .. 20 k,1179,"9 Mar, 2022"
15,1557110,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Includes level editor']",dlc,Field Game Studio,Field Game Studio,Warfield - Multiplayer,0 .. 20 k,,Coming soon
16,1561930,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Includes level editor']",dlc,Field Game Studio,Field Game Studio,Warfield Background Pack,0 .. 20 k,,Coming soon
17,672510,"['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support']",dlc,Duel Studios,Rooftop Panda,Deadliners - Soundtrack,0 .. 20 k,299,"1 Aug, 2017"
18,1083020,"['Single-player', 'Multi-player', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Bare Knuckle Development,Bare Knuckle Development,Super Mega Space Blaster Special OST,0 .. 20 k,,"17 Jun, 2019"
19,2154320,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Aesir Interactive,Microids,Unicorn Tack Set - Horse Tales: Emerald Valley Ranch,0 .. 20 k,199,"7 Nov, 2022"
20,2164520,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Aesir Interactive,Microids,Limited Digital Bonus - Horse Tales: Emerald Valley Ranch,0 .. 20 k,299,"4 Nov, 2022"
21,1607650,['Additional High-Quality Audio'],music,Mapledev,Mapledev,Rogue Sentry Soundtrack,0 .. 20 k,159,"25 Feb, 2022"
22,1077070,[],music,IndigoBlue Game Studio,PsychoFlux Music,ASCENXION Soundtrack,0 .. 20 k,99,"14 May, 2021"
23,1213820,"['Single-player', 'Downloadable Content']",dlc,Korozif,Korozif,JORRY Original Soundtrack (OST),0 .. 20 k,399,"2 Feb, 2020"
